time,open,high,low,close,volume
1771125000,102450000,102320000,102450000,102320000,3.56892923
1771125300,102320000,102410000,102439000,102320000,2.07611212
1771125600,102411000,102390000,102445000,102360000,3.19623952
1771125900,102368000,102302000,102420000,102302000,1.84155558
1771126200,102302000,102184000,102407000,102184000,7.43179528
1771126500,102184000,102160000,102238000,102000000,18.25040922
1771126800,102140000,102083000,102165000,102037000,8.74047777
1771127100,102080000,102796000,102935000,102080000,21.6777213
1771127400,102813000,102835000,102909000,102765000,8.15283478
1771127700,102853000,102868000,102909000,102807000,5.49284752
1771128000,102868000,102963000,103070000,102841000,16.32806545
1771128300,102933000,103280000,103450000,102888000,17.06848351
1771128600,103280000,103450000,103497000,103276000,13.79501715
1771128900,103448000,103272000,103569000,103272000,14.28740517
1771129200,103285000,103148000,103285000,103111000,6.09821266
1771129500,103157000,103161000,103273000,103132000,4.36186623
1771129800,103183000,103317000,103416000,103156000,7.63504911
1771130100,103311000,103191000,103384000,103170000,2.91324305
1771130400,103172000,103213000,103277000,103171000,1.85382127
1771130700,103223000,103335000,103366000,103200000,2.77200375
1771131000,103334000,103222000,103339000,103205000,5.68958472
1771131300,103208000,103216000,103218000,103111000,4.63367953
1771131600,103216000,103167000,103266000,103147000,3.6631307
1771131900,103167000,103318000,103386000,103166000,6.23545491
1771132200,103318000,103308000,103318000,103227000,1.94191505
1771132500,103307000,103531000,103599000,103256000,11.01990493
1771132800,103554000,103471000,103599000,103366000,5.4747799
1771133100,103442000,103430000,103479000,103409000,1.6259131
1771133400,103433000,103566000,103583000,103391000,9.87211382
1771133700,103566000,103456000,103568000,103412000,10.58229169
1771134000,103462000,103600000,103700000,103420000,15.48737663
1771134300,103600000,103608000,103777000,103577000,10.46520954
1771134600,103610000,103626000,103753000,103597000,7.78220606
1771134900,103647000,103607000,103647000,103584000,3.95372693
1771135200,103607000,103550000,103637000,103510000,5.65608678
1771135500,103551000,103594000,103646000,103530000,11.85794013
1771135800,103594000,103509000,103603000,103466000,3.58141754
1771136100,103509000,103590000,103662000,103494000,11.21874405
1771136400,103590000,103722000,103722000,103590000,7.37849924
1771136700,103722000,103745000,103900000,103722000,13.10891321
1771137000,103745000,103892000,103923000,103742000,8.30948531
1771137300,103882000,103850000,103999000,103850000,10.47207446
1771137600,103850000,103800000,103950000,103800000,7.81028935
1771137900,103800000,103736000,103865000,103720000,5.91935901
1771138200,103735000,103702000,103771000,103659000,5.42238538
1771138500,103703000,103769000,103804000,103702000,2.97712396
1771138800,103758000,103791000,103804000,103710000,3.56600176
1771139100,103804000,103685000,103825000,103672000,5.51559339
1771139400,103685000,103805000,103838000,103668000,4.78092721
1771139700,103805000,104377000,104409000,103763000,24.15510982
1771140000,104337000,104215000,104451000,104186000,11.20672071
1771140300,104195000,104250000,104250000,104092000,6.47349321
1771140600,104251000,104426000,104474000,104087000,8.58482676
1771140900,104425000,104404000,104577000,104373000,19.48729951
1771141200,104408000,104446000,104508000,104375000,9.51688462
1771141500,104441000,104373000,104480000,104372000,5.71775894
1771141800,104374000,104329000,104451000,104326000,7.5860062
1771142100,104348000,104579000,104579000,104333000,13.87276586
1771142400,104580000,104725000,104789000,104580000,16.35418672
1771142700,104740000,104871000,105000000,104679000,25.96971043
1771143000,104852000,104582000,104925000,104571000,15.10906064
1771143300,104583000,104702000,104731000,104555000,13.67663833
1771143600,104733000,104651000,104737000,104641000,8.29811171
1771143900,104674000,104437000,104679000,104399000,13.48855089
1771144200,104437000,103982000,104466000,103926000,23.44591982
1771144500,103982000,103783000,104037000,103783000,16.15295844
1771144800,103783000,103900000,103977000,103782000,10.43065455
1771145100,103900000,103952000,103990000,103867000,11.74656992
1771145400,103952000,103944000,103999000,103849000,7.25786195
1771145700,103926000,103868000,103943000,103850000,3.10412614
1771146000,103897000,103963000,104012000,103840000,8.97455029
1771146300,103980000,104210000,104236000,103878000,9.37830258
1771146600,104210000,104253000,104292000,104119000,4.93110453
1771146900,104200000,104038000,104211000,104036000,5.31862189
1771147200,104070000,104204000,104227000,104066000,4.48282728
1771147500,104215000,104292000,104292000,104204000,3.19934164
1771147800,104291000,104235000,104299000,104162000,9.37302942
1771148100,104220000,104134000,104290000,104118000,6.53557284
1771148400,104134000,104194000,104204000,104100000,2.41735783
1771148700,104171000,104147000,104207000,104115000,2.78113665
1771149000,104147000,103932000,104147000,103932000,6.17086462
1771149300,103933000,103915000,103980000,103915000,3.67621666
1771149600,103914000,103808000,103953000,103800000,6.07119871
1771149900,103800000,103700000,103808000,103510000,15.17034727
1771150200,103700000,103713000,103757000,103677000,7.84608306
1771150500,103711000,103740000,103791000,103634000,7.06418192
1771150800,103728000,103900000,103900000,103727000,4.69591846
1771151100,103901000,103925000,103957000,103860000,3.61989439
1771151400,103925000,103933000,103963000,103848000,3.20451878
1771151700,103912000,103778000,103939000,103760000,5.65941629
1771152000,103778000,103943000,103943000,103772000,6.57495979
1771152300,103944000,104000000,104000000,103896000,8.52203703
1771152600,104000000,104014000,104038000,103945000,5.97400068
1771152900,104021000,103934000,104021000,103917000,2.71250556
1771153200,103930000,103977000,104004000,103920000,1.69532832
1771153500,103999000,103941000,104053000,103941000,3.84077296
1771153800,103960000,103922000,104006000,103922000,2.65753802
1771154100,103934000,103976000,104055000,103934000,5.25822957
1771154400,103976000,103960000,104034000,103920000,2.04555347
1771154700,103960000,103988000,103990000,103937000,2.03337912
1771155000,103990000,103838000,103990000,103838000,3.04412955
1771155300,103838000,103842000,103898000,103797000,3.15607796
1771155600,103845000,103879000,103901000,103770000,4.49414407
1771155900,103879000,103872000,103899000,103786000,3.02740295
1771156200,103872000,103646000,103872000,103645000,6.01173385
1771156500,103646000,103631000,103700000,103631000,5.02890882
1771156800,103631000,103660000,103700000,103580000,5.94158897
1771157100,103659000,103336000,103659000,103336000,9.78851697
1771157400,103343000,103320000,103356000,103202000,11.94828084
1771157700,103320000,103244000,103380000,103095000,19.46664325
1771158000,103246000,103491000,103532000,103212000,11.7406291
1771158300,103491000,103540000,103559000,103424000,3.30784372
1771158600,103520000,103582000,103665000,103460000,4.95515569
1771158900,103581000,103321000,103581000,103300000,6.71862595
1771159200,103321000,103387000,103449000,103314000,7.95975524
1771159500,103386000,103025000,103410000,103010000,9.26409015
1771159800,103014000,102378000,103037000,102300000,40.01131613
1771160100,102371000,101913000,102491000,101908000,36.0709776
1771160400,101908000,102233000,102300000,101904000,33.66007212
1771160700,102233000,102346000,102472000,102176000,11.28018001
1771161000,102350000,102477000,102491000,102320000,7.87095508
1771161300,102470000,102726000,102748000,102460000,9.89032545
1771161600,102726000,102473000,102735000,102395000,15.92398572
1771161900,102473000,101826000,102518000,101826000,16.27182701
1771162200,101825000,101721000,101993000,101628000,25.15192657
1771162500,101724000,101735000,101829000,101626000,16.65997697
1771162800,101735000,101681000,101873000,101636000,9.69321642
1771163100,101681000,101702000,101943000,101601000,10.98878044
1771163400,101701000,101640000,101780000,101527000,10.12800222
1771163700,101641000,101767000,101903000,101625000,5.39310456
1771164000,101766000,101966000,102012000,101766000,10.8320607
1771164300,101966000,101935000,102067000,101892000,7.99870063
1771164600,101935000,101849000,102017000,101704000,15.32940247
1771164900,101843000,101874000,102011000,101843000,7.55975649
1771165200,101874000,102030000,102030000,101868000,3.95404472
1771165500,101999000,101997000,102029000,101900000,4.29233223
1771165800,101983000,101970000,102095000,101883000,4.84791486
1771166100,101971000,102113000,102124000,101909000,6.57438217
1771166400,102113000,102191000,102191000,102076000,4.97396949
1771166700,102191000,102140000,102268000,102102000,7.08598571
1771167000,102140000,102185000,102185000,102097000,3.61806348
1771167300,102146000,102267000,102267000,102146000,3.74531541
1771167600,102216000,102249000,102319000,102140000,4.79355637
1771167900,102249000,102275000,102360000,102160000,3.73845508
1771168200,102277000,102410000,102421000,102277000,3.81104103
1771168500,102375000,102032000,102379000,102022000,5.74647201
1771168800,102032000,101901000,102061000,101886000,6.4398404
1771169100,101901000,101800000,102025000,101796000,7.48223406
1771169400,101796000,101880000,101948000,101790000,4.44892709
1771169700,101905000,102026000,102026000,101776000,5.69086084
1771170000,102026000,102009000,102027000,101881000,2.64854462
1771170300,101986000,102039000,102039000,101905000,3.11868097
1771170600,102039000,101800000,102040000,101779000,6.10285195
1771170900,101794000,102020000,102020000,101794000,2.23040438
1771171200,102020000,101889000,102020000,101889000,1.71202069
1771171500,101894000,101720000,101920000,101664000,6.22898532
1771171800,101719000,101873000,101903000,101674000,2.43072031
1771172100,101875000,101866000,101982000,101860000,1.36868252
1771172400,101864000,101700000,101940000,101696000,3.85515804
1771172700,101697000,101898000,101920000,101696000,3.27975114
1771173000,101920000,101812000,101950000,101808000,1.08216504
1771173300,101840000,101774000,101869000,101709000,1.74217231
1771173600,101800000,101883000,101883000,101780000,0.8247756
1771173900,101888000,101839000,101965000,101828000,0.67626229
1771174200,101860000,101837000,101914000,101819000,0.56619566
1771174500,101837000,101955000,102521000,101837000,21.29306856
1771174800,101955000,101932000,102074000,101932000,5.70287457
1771175100,101934000,102061000,102068000,101892000,1.57462409
1771175400,102061000,102071000,102071000,102015000,1.55816806
1771175700,102034000,101889000,102071000,101889000,1.68727099
1771176000,101905000,101961000,101982000,101880000,1.03802272
1771176300,101971000,101961000,101973000,101867000,0.71974648
1771176600,101968000,101987000,102015000,101871000,0.77946437
1771176900,101987000,102075000,102075000,101987000,0.71096679
1771177200,102075000,101820000,102075000,101808000,2.55586102
1771177500,101820000,101072000,101820000,101052000,28.83438827
1771177800,101072000,101411000,101561000,101072000,5.23174448
1771178100,101411000,101463000,101489000,101283000,4.92377015
1771178400,101460000,101324000,101489000,101286000,3.27170555
1771178700,101324000,101555000,101636000,101274000,4.70058197
1771179000,101562000,101600000,101656000,101562000,1.68237188
1771179300,101600000,101610000,101658000,101522000,1.12559762
1771179600,101610000,101621000,101671000,101608000,0.366969
1771179900,101621000,101302000,101621000,101302000,5.33206426
1771180200,101349000,101425000,101472000,101305000,3.09741112
1771180500,101428000,101482000,101538000,101198000,5.37191277
1771180800,101512000,101569000,101588000,101430000,0.81053309
1771181100,101569000,101249000,101588000,101211000,4.36197297
1771181400,101249000,101300000,101366000,101215000,1.18980923
1771181700,101325000,101275000,101325000,101184000,1.97376926
1771182000,101279000,101120000,101500000,101100000,7.69055537
1771182300,101119000,100883000,101119000,100852000,14.80047294
1771182600,100933000,100896000,101161000,100844000,9.08899061
1771182900,100913000,100900000,101030000,100880000,2.63818195
1771183200,100920000,101421000,101421000,100905000,3.14517706
1771183500,101421000,101438000,101461000,101387000,1.1698759
1771183800,101462000,101281000,101463000,101257000,2.99798176
1771184100,101282000,101063000,101317000,101022000,4.47122588
1771184400,101097000,101069000,101168000,100980000,3.00068249
1771184700,101041000,101199000,101268000,100999000,1.21121158
1771185000,101200000,101122000,101304000,101120000,1.59662135
1771185300,101122000,101120000,101199000,101090000,0.9232833
1771185600,101124000,101000000,101124000,100900000,4.25062115
1771185900,101000000,101137000,101202000,100915000,2.8327261
1771186200,101189000,101200000,101270000,101145000,1.97777661
1771186500,101199000,101152000,101297000,101122000,2.10350639
1771186800,101157000,101198000,101245000,101153000,0.46024324
1771187100,101223000,101326000,101326000,101186000,1.10578088
1771187400,101326000,101351000,101351000,101281000,0.84109528
1771187700,101351000,101366000,101463000,101263000,5.23396868
1771188000,101381000,101395000,101400000,101298000,1.71689507
1771188300,101344000,101347000,101395000,101331000,0.90205505
1771188600,101347000,101300000,101351000,101271000,0.23106548
1771188900,101320000,101340000,101372000,101298000,0.47889652
1771189200,101359000,101591000,101591000,101340000,2.85931227
1771189500,101580000,101679000,101685000,101580000,2.56597653
1771189800,101678000,101808000,101821000,101678000,1.77693913
1771190100,101791000,101780000,101818000,101679000,2.51283016
1771190400,101773000,101835000,101865000,101766000,2.37119219
1771190700,101864000,101841000,101876000,101767000,2.46421612
1771191000,101825000,102003000,102100000,101825000,5.298868
1771191300,102003000,101946000,102037000,101890000,2.17935674
1771191600,101940000,101880000,101946000,101880000,1.72800059
1771191900,101879000,101881000,101946000,101858000,0.60462758
1771192200,101881000,102027000,102037000,101880000,1.82928327
1771192500,102027000,102027000,102163000,102027000,2.51884693
1771192800,102086000,102125000,102137000,102013000,3.18058759
1771193100,102125000,102185000,102226000,102115000,4.03890367
1771193400,102185000,102080000,102223000,102067000,2.58566058
1771193700,102080000,102053000,102202000,102053000,1.01059693
1771194000,102053000,102218000,102218000,102053000,1.00818507
1771194300,102220000,102419000,102449000,102220000,3.54689753
1771194600,102402000,102412000,102476000,102342000,2.14510247
1771194900,102412000,102411000,102438000,102380000,1.36168612
1771195200,102420000,102459000,102459000,102356000,1.41139134
1771195500,102433000,102426000,102494000,102360000,6.41393882
1771195800,102428000,102376000,102462000,102285000,2.84980409
1771196100,102360000,102401000,102420000,102340000,0.50981711
1771196400,102422000,101981000,102422000,101879000,4.7360336
1771196700,101945000,101500000,101945000,101426000,8.12843427
1771197000,101500000,101690000,101757000,101500000,2.80420071
1771197300,101660000,101704000,101745000,101512000,2.70416505
1771197600,101704000,101678000,101704000,101567000,1.77670613
1771197900,101678000,101909000,101909000,101678000,2.06785657
1771198200,101909000,101910000,102096000,101886000,4.50795562
1771198500,101910000,101860000,101988000,101860000,3.26116004
1771198800,101875000,101985000,102009000,101860000,2.21240443
1771199100,101985000,101944000,102031000,101944000,1.39264082
1771199400,101945000,102047000,102047000,101927000,0.76675568
1771199700,102047000,102070000,102084000,102019000,0.50986063
1771200000,102080000,102052000,102100000,101979000,2.28504096
1771200300,102060000,102367000,102398000,102016000,4.81876176
1771200600,102367000,102395000,102425000,102315000,2.67584962
1771200900,102395000,102322000,102525000,102322000,2.61871022
1771201200,102322000,102130000,102332000,102130000,3.17027136
1771201500,102150000,102190000,102230000,102150000,0.77909402
1771201800,102190000,102300000,102300000,102170000,3.22400245
1771202100,102301000,102171000,102370000,102171000,3.22938563
1771202400,102171000,102073000,102260000,102073000,4.29513146
1771202700,102073000,102233000,102233000,102000000,2.22700412
1771203000,102200000,102300000,102300000,102176000,5.09449399
1771203300,102300000,102220000,102300000,102220000,1.94555947
1771203600,102221000,102300000,102300000,102152000,5.12552834
1771203900,102300000,102321000,102321000,102263000,13.91815974
1771204200,102321000,102257000,102444000,102226000,3.18634161
1771204500,102258000,102248000,102328000,102220000,0.87880755
1771204800,102246000,102061000,102246000,102061000,1.7472809
1771205100,102079000,102090000,102144000,102000000,2.68559536
1771205400,102095000,101927000,102147000,101927000,1.40966685
1771205700,101927000,101680000,101933000,101680000,7.4808925
1771206000,101715000,101815000,101822000,101652000,1.60693546
1771206300,101815000,101859000,101876000,101787000,1.24096156
1771206600,101847000,101840000,101876000,101813000,0.6837992
1771206900,101841000,101820000,101876000,101820000,1.11839507
1771207200,101820000,101877000,101877000,101704000,1.39719568
1771207500,101876000,101728000,101922000,101728000,1.9601749
1771207800,101729000,101673000,101729000,101555000,3.0612889
1771208100,101673000,101550000,101689000,101550000,2.30222399
1771208400,101550000,101502000,101570000,101480000,2.95852908
1771208700,101539000,101480000,101570000,101452000,1.75758464
1771209000,101480000,101510000,101563000,101416000,3.24364494
1771209300,101561000,101566000,101599000,101500000,1.02738524
1771209600,101564000,101540000,101599000,101540000,0.5236155
1771209900,101573000,101400000,101598000,101400000,1.89500252
1771210200,101415000,101262000,101460000,101262000,2.52291812
1771210500,101262000,101301000,101333000,101205000,1.8842564
1771210800,101330000,101307000,101371000,101256000,1.89673658
1771211100,101314000,101300000,101377000,101280000,2.3995592
1771211400,101300000,101277000,101350000,101277000,1.80841004
1771211700,101275000,101200000,101280000,101200000,2.41140529
1771212000,101209000,101125000,101209000,101108000,3.03590872
1771212300,101125000,100909000,101134000,100900000,7.61537311
1771212600,100909000,100918000,100964000,100891000,3.86568573
1771212900,100949000,101000000,101002000,100890000,4.21303121
1771213200,101000000,101148000,101148000,100943000,1.31253367
1771213500,101148000,101203000,101203000,101113000,1.57841876
1771213800,101203000,101200000,101268000,101200000,1.86586717
1771214100,101215000,101146000,101260000,101120000,2.08374258
1771214400,101146000,101285000,101317000,101144000,1.15788589
1771214700,101284000,101477000,101477000,101277000,3.30349857
1771215000,101477000,101510000,101538000,101456000,1.88620667
1771215300,101500000,101600000,101620000,101450000,3.07590211
1771215600,101620000,101700000,101703000,101619000,1.70528461
1771215900,101700000,101662000,101708000,101645000,1.43251274
1771216200,101689000,101620000,101720000,101612000,1.75816056
1771216500,101620000,101660000,101665000,101570000,0.93910756
1771216800,101659000,101648000,101699000,101602000,2.21742587
1771217100,101648000,101691000,101691000,101623000,0.27867513
1771217400,101690000,101799000,101827000,101660000,3.67107355
1771217700,101790000,101850000,101850000,101790000,0.59823389
1771218000,101850000,101720000,101860000,101660000,0.88952013
1771218300,101667000,101722000,101776000,101640000,1.23320348
1771218600,101722000,101436000,101742000,101436000,1.77639608
1771218900,101436000,101521000,101521000,101417000,1.96862833
1771219200,101519000,101493000,101551000,101413000,2.15438086
1771219500,101494000,101450000,101507000,101412000,2.24885744
1771219800,101449000,101446000,101560000,101444000,4.00565135
1771220100,101441000,101290000,101510000,101290000,2.10477588
1771220400,101290000,101319000,101391000,101265000,2.71483888
1771220700,101319000,101321000,101367000,101288000,1.13543204
1771221000,101321000,101345000,101366000,101308000,0.76393991
1771221300,101345000,101366000,101407000,101322000,1.02119546
1771221600,101354000,101332000,101374000,101300000,3.15150353
1771221900,101369000,101320000,101390000,101298000,1.04306638
1771222200,101298000,101306000,101320000,101287000,1.0524877
1771222500,101306000,101234000,101320000,101234000,1.62686171
1771222800,101234000,101200000,101236000,101111000,2.50764978
1771223100,101183000,101261000,101261000,101150000,0.56468421
1771223400,101225000,101467000,101491000,101225000,3.15790999
1771223700,101467000,101471000,101490000,101453000,0.55214811
1771224000,101470000,101463000,101472000,101432000,0.42823546
1771224300,101461000,101330000,101461000,101330000,0.61723487
1771224600,101345000,101369000,101369000,101323000,1.34504708
1771224900,101350000,101386000,101445000,101350000,0.90887286
1771225200,101365000,101447000,101447000,101350000,2.08348005
1771225500,101448000,101615000,101615000,101448000,2.25714343
1771225800,101615000,101754000,101754000,101534000,1.39356553
1771226100,101755000,101746000,101795000,101674000,1.7297523
1771226400,101765000,101742000,101783000,101689000,0.54437934
1771226700,101742000,101720000,101814000,101720000,1.73871753
1771227000,101720000,101710000,101755000,101639000,0.98597514
1771227300,101700000,101542000,101755000,101542000,0.83630437
1771227600,101540000,101480000,101569000,101419000,2.26017797
1771227900,101479000,101612000,101612000,101479000,1.27356124
1771228200,101612000,101521000,101639000,101521000,0.46278489
1771228500,101530000,101570000,101570000,101511000,0.35252392
1771228800,101570000,101631000,101648000,101555000,0.763606
1771229100,101648000,101610000,101675000,101597000,1.64367611
1771229400,101610000,101515000,101640000,101515000,1.10656441
1771229700,101515000,101631000,101631000,101502000,0.55522931
1771230000,101636000,101720000,101725000,101636000,0.52579246
1771230300,101700000,101694000,101727000,101690000,2.01500274
1771230600,101727000,101725000,101727000,101650000,1.2190796
1771230900,101727000,101794000,101800000,101626000,1.29179827
1771231200,101790000,101780000,101799000,101711000,1.6087578
1771231500,101780000,101730000,101789000,101712000,0.38088508
1771231800,101720000,101774000,101774000,101676000,1.67225855
1771232100,101770000,101760000,101778000,101720000,1.17010625
1771232400,101771000,102000000,102000000,101720000,3.46881412
1771232700,102000000,101940000,102103000,101858000,3.47583124
1771233000,101928000,101941000,101951000,101808000,4.03460051
1771233300,101953000,101796000,101958000,101796000,0.97252823
1771233600,101796000,101863000,101865000,101796000,0.99908731
1771233900,101863000,102105000,102105000,101863000,1.81448474
1771234200,102100000,102107000,102137000,101926000,4.49809702
1771234500,102137000,102300000,102300000,102107000,4.69685548
1771234800,102291000,102350000,102351000,102270000,5.19641686
1771235100,102340000,102214000,102350000,102189000,2.759062
1771235400,102248000,102271000,102341000,102201000,2.92915906
1771235700,102323000,102330000,102332000,102268000,1.97812774
1771236000,102299000,102156000,102329000,102156000,2.62668548
1771236300,102168000,102130000,102169000,102099000,1.36228065
1771236600,102147000,102140000,102158000,102091000,1.59239987
1771236900,102143000,102082000,102144000,102061000,0.49428056
1771237200,102082000,101841000,102082000,101837000,1.68610565
1771237500,101841000,101880000,101880000,101769000,1.49312139
1771237800,101880000,102010000,102010000,101850000,1.01343808
1771238100,102010000,101909000,102061000,101909000,0.84051305
1771238400,101909000,101879000,101909000,101844000,0.56390925
1771238700,101879000,101982000,101982000,101836000,0.60276177
1771239000,101970000,101990000,101990000,101940000,0.39413285
1771239300,101990000,101921000,102010000,101920000,0.22961541
1771239600,101915000,101921000,101921000,101881000,0.70336914
1771239900,101921000,101794000,101996000,101792000,0.95851412
1771240200,101795000,101527000,101795000,101523000,3.60331686
1771240500,101527000,101660000,101660000,101525000,1.67055662
1771240800,101662000,101431000,101664000,101322000,5.82755267
1771241100,101431000,101773000,101773000,101431000,3.49870166
1771241400,101759000,101772000,101831000,101726000,2.00070894
1771241700,101770000,101780000,101794000,101700000,0.35514072
1771242000,101762000,101623000,101780000,101615000,1.39405903
1771242300,101623000,101690000,101750000,101623000,0.66462847
1771242600,101688000,101890000,101890000,101670000,3.28446099
1771242900,101891000,101940000,102031000,101891000,1.95310756
1771243200,101957000,102091000,102128000,101931000,3.29649741
1771243500,102090000,102180000,102188000,102007000,1.87868778
1771243800,102178000,102079000,102200000,102050000,1.17413202
1771244100,102080000,101928000,102080000,101928000,1.40065725
1771244400,101937000,102030000,102059000,101928000,4.09259705
1771244700,102030000,102846000,102938000,102030000,23.76246957
1771245000,102846000,102775000,102920000,102549000,5.73372637
1771245300,102777000,102880000,102880000,102576000,6.20818109
1771245600,102881000,102777000,102913000,102648000,2.89759634
1771245900,102777000,102833000,102950000,102672000,5.70789555
1771246200,102833000,103183000,103375000,102827000,25.2070644
1771246500,103183000,103231000,103303000,103045000,9.65490275
1771246800,103194000,103452000,103694000,103051000,22.32708753
1771247100,103479000,103196000,103636000,103180000,10.33457056
1771247400,103196000,103027000,103211000,103000000,7.74317623
1771247700,103027000,102973000,103150000,102962000,7.89512297
1771248000,102963000,102454000,102969000,102445000,11.33234587
1771248300,102454000,101726000,102454000,101500000,24.48531456
1771248600,101710000,101687000,102056000,101641000,11.2154545
1771248900,101685000,101317000,101749000,101275000,15.62252559
1771249200,101369000,101496000,101590000,101287000,5.13928188
1771249500,101496000,101346000,101589000,101307000,8.76566693
1771249800,101373000,101289000,101472000,101256000,4.18299176
1771250100,101291000,101545000,101562000,101291000,2.09155014
1771250400,101543000,101536000,101565000,101351000,6.82297076
1771250700,101540000,101646000,101697000,101526000,4.27295668
1771251000,101643000,101494000,101643000,101340000,4.35354762
1771251300,101495000,101553000,101618000,101423000,1.90181272
1771251600,101576000,101768000,101768000,101557000,4.22348416
1771251900,101766000,101341000,101766000,101312000,4.34237133
1771252200,101342000,101548000,101656000,101342000,2.72277342
1771252500,101548000,101558000,101731000,101475000,5.23242077
1771252800,101600000,101570000,101630000,101483000,1.53561503
1771253100,101567000,101632000,101632000,101381000,2.12922154
1771253400,101632000,101266000,101775000,101266000,4.12796979
1771253700,101272000,101431000,101482000,101254000,1.36708118
1771254000,101431000,101563000,101606000,101375000,1.56445655
1771254300,101552000,101510000,101605000,101510000,2.89020137
1771254600,101510000,101254000,101575000,101254000,3.08815403
1771254900,101253000,101246000,101318000,101220000,7.25115932
1771255200,101227000,101240000,101340000,101220000,1.01154413
1771255500,101240000,101201000,101367000,101196000,3.42625211
1771255800,101196000,100280000,101196000,100208000,35.58790085
1771256100,100232000,100125000,100292000,100010000,12.14895099
1771256400,100125000,100175000,100231000,100000000,8.69551058
1771256700,100177000,100208000,100303000,100040000,9.21485147
1771257000,100208000,100385000,100493000,100208000,6.51107432
1771257300,100401000,100299000,100450000,100243000,1.25791885
1771257600,100300000,100415000,100434000,100263000,2.28908661
1771257900,100436000,100488000,100634000,100433000,6.67024672
1771258200,100496000,100500000,100624000,100437000,1.5129599
1771258500,100472000,100280000,100551000,100280000,2.47292312
1771258800,100278000,100417000,100464000,100253000,2.53846882
1771259100,100404000,100538000,100585000,100358000,2.12802727
1771259400,100539000,100397000,100596000,100391000,2.85086826
1771259700,100391000,100377000,100460000,100357000,1.22555887
1771260000,100373000,100709000,100709000,100315000,1.95100931
1771260300,100709000,100726000,100779000,100643000,3.58138648
1771260600,100726000,100651000,100760000,100609000,2.85136953
1771260900,100614000,100666000,100671000,100588000,2.99509115
1771261200,100631000,100651000,100758000,100606000,1.07533249
1771261500,100676000,100492000,100758000,100492000,1.04452489
1771261800,100492000,100451000,100533000,100417000,1.43237689
1771262100,100421000,100352000,100451000,100257000,3.00563994
1771262400,100358000,100568000,100569000,100349000,0.73468527
1771262700,100568000,100725000,100730000,100529000,1.21584037
1771263000,100695000,100848000,100858000,100627000,0.82237127
1771263300,100851000,100860000,100870000,100784000,0.78500819
1771263600,100860000,100882000,100882000,100788000,0.41020799
1771263900,100885000,100782000,100886000,100717000,1.31321358
1771264200,100757000,100733000,100808000,100712000,0.7297801
1771264500,100794000,100800000,100833000,100721000,0.67879036
1771264800,100800000,100835000,100887000,100762000,0.5922144
1771265100,100860000,100999000,100999000,100835000,0.93818417
1771265400,100964000,101050000,101095000,100964000,1.66046671
1771265700,101014000,101000000,101081000,100998000,0.45764043
1771266000,101047000,101091000,101129000,100992000,1.78622566
1771266300,101121000,101014000,101144000,100950000,1.78545399
1771266600,101015000,100998000,101025000,100930000,0.6168813
1771266900,100998000,100807000,100998000,100774000,1.26404225
1771267200,100807000,100785000,100878000,100775000,0.41180334
1771267500,100775000,100702000,100814000,100677000,1.56204661
1771267800,100695000,100702000,100767000,100608000,2.11552341
1771268100,100702000,100543000,100721000,100543000,0.86827899
1771268400,100556000,100641000,100680000,100543000,0.9278506
1771268700,100640000,100706000,100706000,100559000,1.44332022
1771269000,100706000,100753000,100759000,100690000,1.06487045
1771269300,100753000,100662000,100754000,100650000,0.83938094
1771269600,100650000,100759000,100762000,100523000,3.18874471
1771269900,100758000,100719000,100797000,100719000,1.04177639
1771270200,100715000,100789000,100820000,100715000,0.74638811
1771270500,100789000,100815000,100919000,100764000,1.49663436
1771270800,100864000,100915000,100925000,100809000,0.66328927
1771271100,100889000,100785000,100930000,100776000,1.30349782
1771271400,100785000,100753000,100785000,100718000,1.07214348
1771271700,100764000,100659000,100789000,100613000,1.71311825
1771272000,100659000,100684000,100711000,100615000,0.77428779
1771272300,100685000,100688000,100700000,100542000,1.68947561
1771272600,100688000,100764000,100764000,100609000,0.35241992
1771272900,100765000,100735000,100861000,100693000,2.13103667
1771273200,100735000,100878000,100905000,100711000,0.717235
1771273500,100903000,101078000,101078000,100864000,1.62957037
1771273800,101080000,101088000,101088000,100988000,0.33411845
1771274100,101047000,100920000,101047000,100920000,0.37624478
1771274400,100955000,101089000,101158000,100920000,1.9392901
1771274700,101089000,101109000,101158000,101039000,0.37440759
1771275000,101121000,101342000,101446000,101054000,4.60447396
1771275300,101342000,101473000,101528000,101339000,1.94228913
1771275600,101503000,101403000,101538000,101369000,2.60991442
1771275900,101428000,101450000,101505000,101403000,2.87727163
1771276200,101478000,101488000,101505000,101385000,2.52648658
1771276500,101489000,101412000,101575000,101412000,1.69495747
1771276800,101413000,101432000,101556000,101389000,0.72455939
1771277100,101413000,101450000,101456000,101388000,0.4931001
1771277400,101456000,101462000,101516000,101403000,0.98152968
1771277700,101472000,101481000,101516000,101406000,0.34594795
1771278000,101506000,101456000,101520000,101412000,0.54302888
1771278300,101462000,101438000,101479000,101406000,1.52188922
1771278600,101447000,101399000,101481000,101387000,0.65551601
1771278900,101399000,101870000,101967000,101391000,8.06012383
1771279200,101898000,101770000,101908000,101706000,6.46838059
1771279500,101770000,101701000,101770000,101634000,2.8528787
1771279800,101701000,101705000,101822000,101701000,1.60392569
1771280100,101733000,101758000,101805000,101703000,1.01077875
